VTX, IDX, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD2.z
142, 92, -0.23645,  1.29008, -0.28438,  0.52176,  0.53964, -0.77755,  0.86601, -0.45601
143, 90, -0.18031,  1.28317, -0.31943,  0.66938,  0.54162,  0.09455,  0.71015, -1.02433
144, 95, -0.18559,  1.20485, -0.35777,  0.80947,  0.43731,  1.01952, -0.00828, -0.70483
145, 98, -0.20657,  1.26144, -0.34202,  0.66625,  0.48479,  0.16809,  0.84953, -0.90141
146, 85, -0.16685,  1.21626, -0.34188,  0.80258,  0.47778,  0.86268, -0.08712, -0.90039
147, 95, -0.18559,  1.20485, -0.35777,  0.80947,  0.43731,  1.01952, -0.00828, -0.70483
148, 97, -0.20935,  1.1488, -0.33271,  0.97586,  0.3728,  1.02371, -0.62179,  0.27699
149, 99, -0.20203,  1.18471, -0.38196,  0.81364,  0.37592,  1.0602,  0.11268, -0.62397
150, 100, -0.20355,  1.12578, -0.35746,  0.97586,  0.31726,  1.17008,  0.11873,  0.42345
151, 99, -0.20203,  1.18471, -0.38196,  0.81364,  0.37592,  1.0602,  0.11268, -0.62397
152, 97, -0.20935,  1.1488, -0.33271,  0.97586,  0.3728,  1.02371, -0.62179,  0.27699
153, 99, -0.20203,  1.18471, -0.38196,  0.81364,  0.37592,  1.0602,  0.11268, -0.62397
154, 100, -0.20355,  1.12578, -0.35746,  0.97586,  0.31726,  1.17008,  0.11873,  0.42345
155, 101, -0.21158,  1.16369, -0.4131,  0.80601,  0.31726,  0.99398,  0.3816, -0.6549
156, 102, -0.19223,  1.09782, -0.35475,  0.97586,  0.28606,  1.09365, -0.54639,  0.26054
157, 101, -0.21158,  1.16369, -0.4131,  0.80601,  0.31726,  0.99398,  0.3816, -0.6549
158, 100, -0.20355,  1.12578, -0.35746,  0.97586,  0.31726,  1.17008,  0.11873,  0.42345
159, 103, -0.21076,  1.09062, -0.36347,  0.97586,  0.26211,  1.06136, -0.63798,  0.17028
160, 101, -0.21158,  1.16369, -0.4131,  0.80601,  0.31726,  0.99398,  0.3816, -0.6549
161, 102, -0.19223,  1.09782, -0.35475,  0.97586,  0.28606,  1.09365, -0.54639,  0.26054
162, 99, -0.20203,  1.18471, -0.38196,  0.81364,  0.37592,  1.0602,  0.11268, -0.62397
