VTX, IDX, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD2.z, TEXCOORD3.x, TEXCOORD3.y
1618, 10933, -17.26443,  12.93954, -100.93771,  0.52739,  0.18206,  0.16944, -0.01202, -0.98547,  0.11982,  0.14596
1619, 10934, -17.26608,  12.1139, -100.92825,  0.52739,  0.18771,  0.17884, -0.01185, -0.98381,  0.12233,  0.14596
1620, 10930, -16.32607,  12.1139, -100.31601,  0.52156,  0.18771,  0.86365, -0.01463, -0.50388,  0.12233,  0.14858
1621, 10934, -17.26608,  12.1139, -100.92825,  0.52739,  0.18771,  0.17884, -0.01185, -0.98381,  0.12233,  0.14596
1622, 10933, -17.26443,  12.93954, -100.93771,  0.52739,  0.18206,  0.16944, -0.01202, -0.98547,  0.11982,  0.14596
1623, 10933, -17.26443,  12.93954, -100.93771,  0.52739,  0.18206,  0.16944, -0.01202, -0.98547,  0.11982,  0.14596
1624, 10929, -16.31655,  12.80123, -100.32028,  0.52156,  0.18206,  0.8491, -0.01531, -0.52801,  0.11982,  0.14858
1625, 10930, -16.32607,  12.1139, -100.31601,  0.52156,  0.18771,  0.86365, -0.01463, -0.50388,  0.12233,  0.14858
1626, 10931, -16.25277,  12.1139, -99.1152,  0.51612,  0.18771,  0.89862, -0.01858,  0.43834,  0.12233,  0.15095
1627, 10930, -16.32607,  12.1139, -100.31601,  0.52156,  0.18771,  0.86365, -0.01463, -0.50388,  0.12233,  0.14858
1628, 10929, -16.31655,  12.80123, -100.32028,  0.52156,  0.18206,  0.8491, -0.01531, -0.52801,  0.11982,  0.14858
1629, 10929, -16.31655,  12.80123, -100.32028,  0.52156,  0.18206,  0.8491, -0.01531, -0.52801,  0.11982,  0.14858
1630, 10932, -16.24264,  12.7288, -99.10947,  0.51612,  0.18206,  0.90049, -0.01872,  0.43447,  0.11982,  0.15095
1631, 10931, -16.25277,  12.1139, -99.1152,  0.51612,  0.18771,  0.89862, -0.01858,  0.43834,  0.12233,  0.15095
1632, 4269,  13.01868,  14.52288,  100.14986,  0.96825,  0.69301,  0.03377, -0.30706, -0.95109,  0.38517,  0.33269
1633, 4272,  16.89344,  14.60572,  100.24434,  0.96825,  0.67319,  0.02978, -0.30884, -0.95065,  0.38517,  0.32014
1634, 4271,  15.10658,  10.21651,  101.61427,  0.99848,  0.67319,  0.03868, -0.30485, -0.95161,  0.36603,  0.32014
1635, 4271,  15.10658,  10.21651,  101.61427,  0.99848,  0.67319,  0.03868, -0.30485, -0.95161,  0.36603,  0.32014
1636, 4270,  13.12251,  10.21789,  101.52003,  0.99848,  0.69301,  0.04502, -0.30199, -0.95225,  0.36603,  0.33269
1637, 4269,  13.01868,  14.52288,  100.14986,  0.96825,  0.69301,  0.03377, -0.30706, -0.95109,  0.38517,  0.33269
1638, 3459, -13.01885,  14.52287,  100.15009,  0.96825,  0.69301, -0.03377, -0.30707, -0.95109,  0.58173,  0.35462
1639, 3462, -13.12267,  10.21788,  101.52026,  0.99848,  0.69301, -0.04505, -0.30199, -0.95225,  0.56248,  0.35462
1640, 3461, -15.10674,  10.21651,  101.61456,  0.99848,  0.67319, -0.0387, -0.30485, -0.95161,  0.56248,  0.34199
1641, 3461, -15.10674,  10.21651,  101.61456,  0.99848,  0.67319, -0.0387, -0.30485, -0.95161,  0.56248,  0.34199
1642, 3460, -16.89361,  14.60571,  100.24457,  0.96825,  0.67319, -0.02978, -0.30885, -0.95064,  0.58173,  0.34199
1643, 3459, -13.01885,  14.52287,  100.15009,  0.96825,  0.69301, -0.03377, -0.30707, -0.95109,  0.58173,  0.35462
1644, 6082,  16.94691,  8.30649,  91.92647,  0.6026,  0.25364,  0.1318, -0.03719, -0.99058,  0.29304,  0.11445
1645, 6085,  16.94648,  9.43133,  91.88429,  0.6026,  0.24415,  0.13165, -0.03709, -0.9906,  0.29304,  0.11842
1646, 6084,  17.59516,  9.3896,  91.97206,  0.59804,  0.24415,  0.13173, -0.03714, -0.99059,  0.29106,  0.11842
1647, 6084,  17.59516,  9.3896,  91.97206,  0.59804,  0.24415,  0.13173, -0.03714, -0.99059,  0.29106,  0.11842
1648, 6083,  17.5951,  8.30648,  92.01277,  0.59804,  0.25364,  0.13189, -0.03724, -0.99056,  0.29106,  0.11445
1649, 6082,  16.94691,  8.30649,  91.92647,  0.6026,  0.25364,  0.1318, -0.03719, -0.99058,  0.29304,  0.11445
1650, 7684, -16.93569,  8.30649,  91.92645,  0.6026,  0.25364, -0.1318, -0.03719, -0.99058,  0.91052,  0.01325
1651, 7687, -17.58389,  8.30648,  92.01276,  0.59804,  0.25364, -0.13189, -0.03724, -0.99056,  0.90854,  0.01325
1652, 7686, -17.58395,  9.3896,  91.97205,  0.59804,  0.24415, -0.13173, -0.03714, -0.99059,  0.90854,  0.01722
1653, 7686, -17.58395,  9.3896,  91.97205,  0.59804,  0.24415, -0.13173, -0.03714, -0.99059,  0.90854,  0.01722
1654, 7685, -16.93526,  9.43133,  91.88428,  0.6026,  0.24415, -0.13165, -0.03709, -0.9906,  0.91052,  0.01722
1655, 7684, -16.93569,  8.30649,  91.92645,  0.6026,  0.25364, -0.1318, -0.03719, -0.99058,  0.91052,  0.01325
1656, 6135,  17.63361,  12.78679,  97.84077,  0.5504,  0.18206,  0.20535, -0.01609, -0.97856,  0.96685,  0.61124
